Time;TermienWest;TermienEast;Boxbergheide;Winterslag;OudWinterslag;ZwartbergSouth;ZwartbergNWest;ZwartbergNEast;WaterscheiGarden;Total;Day;Hour
2014-05-19 11:00:00;319211.431176758;2631410.0168014676;2003333.0848388672;7438947.2484375;10384.233787520881;744246.16250882;508778.6879879767;2769208.7866210938;9894009.140625;26319528.792785037;139.0;3322.5
2014-05-19 12:00:00;319211.431176758;2684190.4828125;2003333.0848389086;7243702.227734375;162557.4337875195;744246.16250882;508778.6879879767;2734315.616796875;9833351.03125;26233686.158893764;139.0;3323.5
2014-05-19 13:00:00;319211.431176758;2574998.30625;1108430.9848389085;7395001.5109375;162557.4337875195;657335.65000882;611642.3192379767;2553395.458984375;9705637.190625;25088210.28584689;139.0;3324.5
2014-05-19 14:00:00;144226.35544187026;2594708.33125;791761.6848389059;6778385.6109375;162557.4337875195;693242.5093879452;561913.7645506233;2339719.015234375;8796488.603125;22863003.308553774;139.0;3325.5
2014-05-19 15:00:00;129918.56955319838;2416859.825;572692.4889404684;6008189.9609375;156088.79003751947;487918.5593876412;425459.6401365608;2203642.315234375;8076139.440625;20476909.589852296;139.0;3326.5
2014-05-19 16:00:00;266832.1675760035;2284110.86875;1185281.325854531;5990384.4109375;152173.1999999997;487918.55938764336;340203.5441404671;2128545.027734375;7671013.640625;20506462.745005555;139.0;3327.5
2014-05-19 17:00:00;247679.26572663832;2175040.1625;1184182.5236084373;6062701.6609375;152173.1999999997;295240.69688764337;352539.73320296704;2112806.621484375;7549099.715625;20131463.579972595;139.0;3328.5
2014-05-19 18:00:00;239064.17106111097;2056156.58125;1184726.5558349998;6303331.0609375;152173.1999999997;238079.42188327535;365099.7770506233;2025741.808984375;7607525.090625;20171897.667626917;139.0;3329.5
2014-05-19 19:00:00;238907.78063142346;1684831.2123046876;1183944.6502441796;6474859.9234375;152173.1999999997;238079.42188327535;349699.0348631233;1878179.170703125;7210696.803125;19411371.19719235;139.0;3330.5
2014-05-19 20:00:00;238907.78063142346;1536640.0326171876;1183944.6461914475;6392236.7984375;152173.1999999997;611324.2861244701;236958.00234359206;1895067.858203125;6605528.596875;18852781.20142378;139.1;3331.5
2014-05-19 21:00:00;238907.78063142346;1473433.6701171875;763131.1977539475;6186584.156249991;158985.9277335505;611324.2861244712;236958.0031251468;1623702.1777587892;6266801.894922686;17559829.094417226;139.2;3332.5
2014-05-19 22:00:00;238907.78063142346;1433149.6544921875;763131.1977539061;6183047.195703115;6812.7277335518975;812974.7736244712;236958.0031251468;1600278.403930664;6125604.648047686;17400864.385042187;139.3;3333.5
2014-05-19 23:00:00;238907.78063142346;1349617.481836329;763131.1977539061;5461817.0499999905;6812.727733551894;610802.2111279669;134094.37187514678;1514542.8086181642;5453174.963672685;15532900.593249198;139.4;3334.5
2014-05-20 00:00:00;169496.71188388934;982088.181836329;763131.1977539061;4996702.14999999;6812.727733551894;574895.3517446878;134094.37187500022;1358476.6211181642;4913223.001172686;13898920.315118238;139.5;3335.5
2014-05-20 01:00:00;164681.5676944362;766389.975586329;762797.2749023436;4268145.7999999905;6812.727733551894;574895.3517446878;133270.2650390627;1125457.196118164;4106560.7136726854;11909010.872491285;139.6;3336.5
2014-05-20 02:00:00;2598.7802185060455;611870.575586329;603438.1676757813;3156518.6749999905;6812.727733551894;574895.3517446878;113351.17666015646;859379.589868164;3246924.6261722716;9175789.670659471;139.7;3337.5
2014-05-20 03:00:00;1630.09964599628;394270.7943460064;598754.6280273444;2226272.58749999;30513.474974762834;574895.3517446878;36119.70634765646;572372.877368164;2091768.4511722713;6526597.971126914;139.8;3338.5
2014-05-20 04:00:00;148.2292602540925;194500.8380960064;593346.3076171882;1214287.0999999915;38509.860907750946;574895.3517446878;82222.64531250022;304418.10900878906;954872.7871097714;3957201.229056974;139.9;3339.5
2014-05-20 05:00:00;1.8560513126431032e-10;155974.8820413189;591724.1000000006;407234.49999999144;38509.860907750946;574895.3517446878;82222.64531521432;359203.52932128904;439108.03085977136;2648872.900190059;140.0;3340.5
2014-05-20 06:00:00;4499.105664062686;155974.8820413189;598354.3960979988;156613.89999999144;156504.34840775095;201650.48750349303;333619.9203152143;204985.89260253907;395182.48476602137;2207385.4173984253;140.0;3341.5
2014-05-20 07:00:00;4499.105655663878;155974.8820413189;598354.3960979998;156613.90000000087;195372.63316346466;450258.3435630193;420329.13906518137;207709.25976591016;1430222.502343335;3619334.1616959283;140.0;3342.5
2014-05-20 08:00:00;4499.105655663878;138313.2601663189;598354.3960979998;711819.6000000008;195372.63316346466;248607.85606482206;420329.13906518137;207709.25976591016;1430222.5148433358;3955227.7648227317;140.0;3343.5
2014-05-20 09:00:00;193465.53065566387;247777.08125967736;598354.3960979998;711819.6000000243;195372.63316346466;248607.85606132649;420329.13906518137;207709.25976591016;1430222.5148433358;4253658.010912619;140.0;3344.5
2014-05-20 10:00:00;329849.73690405156;247777.06876061228;598354.3960979998;1054339.1374929266;195372.63316346466;248607.85606132649;452955.83750268136;207709.25976591016;1430222.5148433358;4765188.440592343;140.0;3345.5
2014-05-20 11:00:00;329849.7369040471;247777.06876061228;987776.3960979998;1054339.1374911251;195372.63316346466;248607.85606132649;452955.83750455116;207709.25976591016;1430222.5148433358;5154610.440592407;140.0;3346.5
2014-05-20 12:00:00;329849.7369040471;164418.5437606123;532885.9210949682;1054339.1374911251;195372.63316346466;248607.85606132649;452955.83750455116;207709.25976591016;1269735.37734375;4455874.30308979;140.0;3347.5
2014-05-20 13:00:00;329849.7369040471;133824.7969737047;532885.9210949675;938067.0249911252;171671.8859222537;648963.5935613265;452955.83750455116;439504.4199398747;1269735.37734375;4917458.594235634;140.0;3348.5
2014-05-20 14:00:00;329849.7369040471;334278.5782237047;918187.9210949674;897725.2374911243;189744.9874892656;680650.1873114705;370733.1921920512;437279.61329925957;1624939.69140625;5783389.145412174;140.0;3349.5
2014-05-20 15:00:00;329849.7369040471;334380.4953490441;918187.9211052142;978431.0687411244;204192.37539956992;680650.1873114705;370733.1921893371;245707.29064300953;1567392.8621653845;5629525.129808234;140.0;3350.5
2014-05-20 16:00:00;329866.4853415471;334380.4953490441;911557.6250072159;978431.0687317153;245630.59786050432;914851.5373114705;165048.50625183707;243131.2028500408;1531953.6895091343;5654851.208212542;140.0;3351.5
2014-05-20 17:00:00;329866.4852522831;334380.4953490441;922521.0976609786;978431.0687317153;308599.46662351425;815392.5656276311;78339.2875031607;330571.66690833925;595714.0645237962;4693816.198180496;140.0;3352.5
2014-05-20 18:00:00;329866.4852522831;334380.4953490441;922521.0976609786;423225.36873171537;308599.4666235143;994718.5093758286;78339.2875031607;362793.323173381;595714.0520237955;4350158.085693735;140.0;3353.5
2014-05-20 19:00:00;140900.0602522831;218990.88284904408;922521.0976609786;423225.36873169185;308599.4666235143;994719.1468773307;78339.2875031607;362793.323173381;595714.0520237955;4045802.6856952133;140.0;3354.5
2014-05-20 20:00:00;4515.8540038954;218990.89534810916;922521.0976609786;80705.83123878963;308599.4666235143;994719.1468773307;45712.5890656607;362793.323173381;595714.0520237955;3534272.2560154884;140.1;3355.5
2014-05-20 21:00:00;4515.854003899857;218990.89534810916;533099.0976609786;80705.83124059105;308599.4666235143;994719.1468773307;93601.94336066587;362793.323173381;595714.0520237955;3192739.6103122993;140.2;3356.5
2014-05-20 22:00:00;4515.854003899857;205668.32034810918;396265.4726640101;80705.83124059105;308599.4666235143;994719.1468773307;93601.94336192;362793.323173381;595714.0520237955;3042583.4103165856;140.3;3357.5
2014-05-20 23:00:00;4515.854003899857;200555.69837533933;396265.4726640101;80705.83124059105;308599.4666235143;594363.4093773307;234605.13086192;130998.16299941647;595714.0520237955;2546323.078169851;140.4;3358.5
2014-05-21 00:00:00;4515.854003899857;101.91712533934042;10963.472664010105;80705.83124059105;282529.9791235143;562676.8156271868;234605.13398840913;130998.1629994066;231678.47702379554;1538775.6437961862;140.5;3359.5
2014-05-21 01:00:00;4515.854003899857;1.460875864722766e-11;10963.47265376325;-9.40894242376089e-06;268082.59121321;562676.8156271868;234605.13398840913;130998.1629994066;98799.87501466108;1310641.9054911614;140.6;3360.5
2014-05-21 02:00:00;-9.766264265635982e-05;1.46141320958916e-11;10963.47265376325;1.673841620863925e-11;108649.88125227559;328475.46562718676;188892.5449259091;122385.48751112535;98799.87501466108;858166.726887292;140.7;3361.5
2014-05-21 03:00:00;1.7640004179586554e-10;1.46141320958916e-11;0.0;1.6738416241509993e-11;1.1641532182693481e-09;179326.58125149863;188892.54492461847;32221.656265041733;443483.8746834933;843924.657124687;140.8;3362.5
2014-05-21 04:00:00;276368.42500000016;247037.25;435258.3999999999;657330.1375;1.0609692457439672e-09;0.637501498637721;188892.54492461847;2.3283064365386964e-11;443483.8746884181;2248371.26961457;140.9;3363.5
2014-05-21 05:00:00;381027.41668475454;247037.25000480592;605623.5509929948;657330.137517417;1.0609692457439672e-09;0.0;188892.54492461847;166524.50625000003;443483.8746884181;2689919.28106304;141.0;3364.5
2014-05-21 06:00:00;431664.4236577096;267590.8046923059;983264.2884313669;1026112.0149309759;34374.01875000106;0.0;188892.54492461847;166524.50624803588;443483.8746884181;3541906.4763234616;141.0;3365.5
2014-05-21 07:00:00;431664.42365770944;393245.29308867065;983264.2884313669;1026112.0149312196;34374.01875095172;144734.57773437147;141003.19062774346;166524.50624803588;443483.8746884181;3764406.1881585205;141.0;3366.5
2014-05-21 08:00:00;438550.0865660847;443804.9378650327;983264.2884313669;1026112.0149312196;34374.01875095172;195780.3402399673;141003.19062648932;175109.26133101148;443483.8746884181;3881482.0134305754;141.0;3367.5
